date,Risk_Free_Return
1970-05-19,0.0002581221815258772
1970-05-20,0.0002562620781261238
1970-05-21,0.00025775023029805944
1970-05-22,0.00026332585679345044
1970-05-25,0.0002688936932504493
1970-05-26,0.00027148935713827704
1970-05-27,0.00027000632765550314
1970-05-28,0.0002666674920761558
1970-05-29,0.00026592514857304295
1970-06-01,0.00026295439095846973
1970-06-02,0.0002618397856553045
1970-06-03,0.0002614681812662667
1970-06-04,0.0002614681812662667
1970-06-05,0.0002610965422227274
1970-06-08,0.0002592378269568041
1970-06-09,0.0002599814170984871
1970-06-10,0.0002596096393712166
1970-06-11,0.0002588659798488102
1970-06-12,0.0002607248685178032
1970-06-15,0.00025775023029805944
1970-06-16,0.00025775023029805944
1970-06-17,0.0002581221815258772
1970-06-18,0.00025849409804057366
1970-06-19,0.00025737824435068113
1970-06-22,0.00025142174202552603
1970-06-23,0.00025365647387065593
1970-06-24,0.00025440110608743183
1970-06-25,0.0002465755196103814
1970-06-26,0.0002454563231495399
1970-06-29,0.0002450831878015869
1970-06-30,0.00024955850771601895
1970-07-01,0.00024918575629162554
1970-07-02,0.00024918575629162554
1970-07-03,
1970-07-06,0.00025291170248964434
1970-07-07,0.00025775023029805944
1970-07-08,0.0002562620781261238
1970-07-09,0.0002540288073713537
1970-07-10,0.00025067655283805834
1970-07-13,0.00024993122427763304
1970-07-14,0.00025030390598268504
1970-07-15,0.00024955850771601895
1970-07-16,0.0002454563231495399
1970-07-17,0.00024620248904749786
1970-07-20,0.0002450831878015869
1970-07-21,0.0002454563231495399
1970-07-22,0.00024433681227487014
1970-07-23,0.00024172339651817865
1970-07-24,0.00024321698680918047
1970-07-27,0.00024396357208300579
1970-07-28,0.0002454563231495399
1970-07-29,0.0002454563231495399
1970-07-30,0.00024582942356277115
1970-07-31,0.0002454563231495399
1970-08-03,0.00024620248904749786
1970-08-04,0.00024844014882785537
1970-08-05,0.00024993122427763304
1970-08-06,0.00024955850771601895
1970-08-07,0.00024881296999779146
1970-08-10,0.00024918575629162554
1970-08-11,0.00025142174202552603
1970-08-12,0.000251794284370499
1970-08-13,0.00025104916485019224
1970-08-14,0.00025142174202552603
1970-08-17,0.00025104916485019224
1970-08-18,0.00024881296999779146
1970-08-19,0.0002465755196103814
1970-08-20,0.0002454563231495399
1970-08-21,0.0002420968465752793
1970-08-24,0.00023985562109318792
1970-08-25,0.00023985562109318792
1970-08-26,0.00024060283631732737
1970-08-27,0.000241349911460631
1970-08-28,0.00024172339651817865
1970-08-31,0.00024359029692999634
1970-09-01,0.00024582942356277115
1970-09-02,0.00024620248904749786
1970-09-03,0.00024582942356277115
1970-09-04,0.00024321698680918047
1970-09-07,
1970-09-08,0.0002454563231495399
1970-09-09,0.00024620248904749786
1970-09-10,0.0002465755196103814
1970-09-11,0.00024582942356277115
1970-09-14,0.00024359029692999634
1970-09-15,0.00024321698680918047
1970-09-16,0.00023873453548994839
1970-09-17,0.000236865358333338
1970-09-18,0.00023424703651153678
1970-09-21,0.00022975447846973474
1970-09-22,0.00022150494454731273
1970-09-23,0.0002203786837533528
1970-09-24,0.00022225560827449087
1970-09-25,0.00022450675139285003
1970-09-28,0.00022413164917400863
1970-09-29,0.00022450675139285003
1970-09-30,0.00022525684992213968
1970-10-01,0.00022600680728523947
1970-10-02,0.00022600680728523947
1970-10-05,0.0002275062987258103
1970-10-06,0.00023312437173461653
1970-10-07,0.00023349862847021896
1970-10-08,0.00023387285006037928
1970-10-09,0.00023312437173461653
1970-10-12,
1970-10-13,0.0002316269932034487
1970-10-14,0.00022975447846973474
1970-10-15,0.00022788108344018454
1970-10-16,0.00022863054714061803
1970-10-19,0.00022900522613977792
1970-10-20,0.00022600680728523947
1970-10-21,0.00022450675139285003
1970-10-22,0.00022300613062231633
1970-10-23,0.00022225560827449087
1970-10-26,0.0002237565116438578
1970-10-27,0.00022563184624613264
1970-10-28,0.00022675662353544013
1970-10-29,0.00022563184624613264
1970-10-30,0.00022525684992213968
1970-11-02,0.00021962766634398
1970-11-03,
1970-11-04,0.00021474260011022928
1970-11-05,0.00021210969726248585
1970-11-06,0.00021248593276390615
1970-11-09,0.00021210969726248585
1970-11-10,0.00021173342623526104
1970-11-11,
1970-11-12,0.00021210969726248585
1970-11-13,0.0002102279867355339
1970-11-16,0.0002049544651852031
1970-11-17,0.0002019378879589695
1970-11-18,0.00020269224637736727
1970-11-19,0.00020005136690737224
1970-11-20,0.0001943864390943073
1970-11-23,0.00018606328341497225
1970-11-24,0.00019098361275382558
1970-11-25,0.000195897874124773
1970-11-26,
1970-11-27,0.0001996739554988025
1970-11-30,0.00019514222826977345
1970-12-01,0.00019287443056437148
1970-12-02,0.00019249633877160832
1970-12-03,0.0001913618480988699
1970-12-04,0.00019022703434146138
1970-12-07,0.0001906053415035025
1970-12-08,0.0001921182111008779
1970-12-09,0.0001921182111008779
1970-12-10,0.00018984869126059678
1970-12-11,0.00018833495961279034
1970-12-14,0.00018606328341497225
1970-12-15,0.00018530577013620153
1970-12-16,0.00018454811282642147
1970-12-17,0.00018379031143078706
1970-12-18,0.00018416923014275
1970-12-21,0.00018606328341497225
1970-12-22,0.00018644198605977103
1970-12-23,0.00018833495961279034
1970-12-24,0.00018719928339461234
1970-12-25,
1970-12-28,0.00018757787809842164
1970-12-29,0.00019098361275382558
1970-12-30,0.00018947031225424737
1970-12-31,0.00018795643683544583
1971-01-01,
1971-01-04,0.00018947031225424737
1971-01-05,0.00018947031225424737
1971-01-06,0.00018757787809842164
1971-01-07,0.00018644198605977103
1971-01-08,0.00018416923014275
1971-01-11,0.0001807576638885866
1971-01-12,0.00017961982576042423
1971-01-13,0.00017696360592567295
1971-01-14,0.00017012518483539019
1971-01-15,0.0001678431007052783
1971-01-18,0.0001655597088607852
1971-01-19,0.00016517901630885845
1971-01-20,0.00016251314958126706
1971-01-21,0.00016022670055493293
1971-01-22,0.00016251314958126706
1971-01-25,0.00016251314958126706
1971-01-26,0.00016517901630885845
1971-01-27,0.00016403672038101114
1971-01-28,0.00016251314958126706
1971-01-29,0.0001613700890652492
1971-02-01,0.00016022670055493293
1971-02-02,0.00015946425923552
1971-02-03,0.00015908298386113628
1971-02-04,0.0001567945651683722
1971-02-05,0.00015412308123874396
1971-02-08,0.0001487747341608614
1971-02-09,0.00014188772267353933
1971-02-10,0.00014418471602728467
1971-02-11,0.00014188772267353933
1971-02-12,
1971-02-15,
1971-02-16,0.00014150476167995585
1971-02-17,0.00014035565781189696
1971-02-18,0.00013728975974358626
1971-02-19,0.00013613943951340524
1971-02-22,0.00013575592562764527
1971-02-23,0.00013575592562764527
1971-02-24,0.00013307029437092943
1971-02-25,0.00013268648495490254
1971-02-26,0.00013268648495490254
1971-03-01,0.00013115087748549747
1971-03-02,0.00013115087748549747
1971-03-03,0.0001303828517678074
1971-03-04,0.0001303828517678074
1971-03-05,0.00012999878338804116
1971-03-08,0.0001296146779850016
1971-03-09,0.0001296146779850016
1971-03-10,0.0001288463560800146
1971-03-11,0.00012577158609272665
1971-03-12,0.00012654050105931347
1971-03-15,0.0001288463560800146
1971-03-16,0.0001303828517678074
1971-03-17,0.00013728975974358626
1971-03-18,0.00013460516244401255
1971-03-19,0.00013076688313118368
1971-03-22,0.0001288463560800146
1971-03-23,0.00013115087748549747
1971-03-24,0.00013230263856556235
1971-03-25,0.00013230263856556235
1971-03-26,0.00013383780231146503
1971-03-29,0.00013575592562764527
1971-03-30,0.00014035565781189696
1971-03-31,0.00014188772267353933
1971-04-01,0.0001422706468645618
1971-04-02,0.0001430363848669014
1971-04-05,0.000143801975743596
1971-04-06,0.00014533271634609157
1971-04-07,0.0001487747341608614
1971-04-08,0.0001518318114617223
1971-04-09,
1971-04-12,0.0001567945651683722
1971-04-13,0.00015717605956244718
1971-04-14,0.0001556498627912628
1971-04-15,0.0001518318114617223
1971-04-16,0.0001487747341608614
1971-04-19,0.00014801009822229538
1971-04-20,0.0001487747341608614
1971-04-21,0.00015030356598932926
1971-04-22,0.00014762772522214362
1971-04-23,0.00014801009822229538
1971-04-26,0.0001487747341608614
1971-04-27,0.00015412308123874396
1971-04-28,0.00015717605956244718
1971-04-29,0.00015641303424662745
1971-04-30,0.0001529776110411607
1971-05-03,0.00014953922339766557
1971-05-04,0.00015106776199180771
1971-05-05,0.00015259571445547238
1971-05-06,0.0001487747341608614
1971-05-07,0.0001472453155255682
1971-05-10,0.0001491569971134865
1971-05-11,0.00015030356598932926
1971-05-12,0.00015335947102901315
1971-05-13,0.00015793893879534338
1971-05-14,0.00016022670055493293
1971-05-17,0.00016708211546623275
1971-05-18,0.0001720259237441013
1971-05-19,0.00017012518483539019
1971-05-20,0.00016974492823029763
1971-05-21,0.00017012518483539019
1971-05-24,0.00017126573697634484
1971-05-25,0.00017278596551562053
1971-05-26,0.0001708855892015304
1971-05-27,0.00016898430614076254
1971-05-28,0.00016860394064277529
1971-05-31,
1971-06-01,0.00016936463533423485
1971-06-02,0.0001655597088607852
1971-06-03,0.0001647982873829168
1971-06-04,0.0001678431007052783
1971-06-07,0.00017240596275103215
1971-06-08,0.00017696360592567295
1971-06-09,0.00017848166263445542
1971-06-10,0.00017924047417183786
1971-06-11,0.0001826533390556495
1971-06-14,0.00019098361275382558
1971-06-15,0.0001943864390943073
1971-06-16,0.00019249633877160832
1971-06-17,0.00018984869126059678
1971-06-18,0.00019098361275382558
1971-06-21,0.00018947031225424737
1971-06-22,0.0001921182111008779
1971-06-23,0.0001868206527173566
1971-06-24,0.00018606328341497225
1971-06-25,0.00018909189731530773
1971-06-28,0.0001921182111008779
1971-06-29,0.00020080608250583332
1971-06-30,0.0002019378879589695
1971-07-01,0.00020156065519150168
1971-07-02,0.0002072154004588711
1971-07-05,
1971-07-06,0.00021173342623526104
1971-07-07,0.00020947505365698227
1971-07-08,0.00020909853376172016
1971-07-09,0.0002072154004588711
1971-07-12,0.00020570825281929217
1971-07-13,0.00020608509317265877
1971-07-14,0.0002068386669857869
1971-07-15,0.00020834538722636076
1971-07-16,0.00021248593276390615
1971-07-19,0.0002136144261815076
1971-07-20,0.00021248593276390615
1971-07-21,0.0002102279867355339
1971-07-22,0.00020646189789252922
1971-07-23,0.0002113571196757924
1971-07-26,0.00021098077757719658
1971-07-27,0.00021098077757719658
1971-07-28,0.0002098515379793664
1971-07-29,0.00020646189789252922
1971-07-30,0.00020533137682576807
1971-08-02,0.00020269224637736727
1971-08-03,0.00020570825281929217
1971-08-04,0.00020608509317265877
1971-08-05,0.0002049544651852031
1971-08-06,0.0002042005349363052
1971-08-09,0.00020570825281929217
1971-08-10,0.00020759209831888725
1971-08-11,0.0002019378879589695
1971-08-12,0.00020156065519150168
1971-08-13,0.00019929650834193957
1971-08-16,0.00018719928339461234
1971-08-17,0.00018492695948868487
1971-08-18,0.00018530577013620153
1971-08-19,0.00017620436064391676
1971-08-20,0.0001803784206118042
1971-08-23,0.00018416923014275
1971-08-24,0.00017848166263445542
1971-08-25,0.00018341135668342723
1971-08-26,0.000181516042177865
1971-08-27,0.00017961982576042423
1971-08-30,0.00017240596275103215
1971-08-31,0.00017240596275103215
1971-09-01,0.00017468543594945096
1971-09-02,0.00017582468374710558
1971-09-03,0.00017620436064391676
1971-09-06,
1971-09-07,0.00017772270657090417
1971-09-08,0.00017848166263445542
1971-09-09,0.0001803784206118042
1971-09-10,0.000181516042177865
1971-09-13,0.00018454811282642147
1971-09-14,0.00018871344643711652
1971-09-15,0.00018795643683544583
1971-09-16,0.0001868206527173566
1971-09-17,0.00018303236589400917
1971-09-20,0.00018303236589400917
1971-09-21,0.00018530577013620153
1971-09-22,0.00018492695948868487
1971-09-23,0.00018416923014275
1971-09-24,0.00018341135668342723
1971-09-27,0.00018303236589400917
1971-09-28,0.00018113687107490506
1971-09-29,0.00018113687107490506
1971-09-30,0.00017848166263445542
1971-10-01,0.00017658400136788543
1971-10-04,0.00017316593204519393
1971-10-05,0.00017734317432438473
1971-10-06,0.00017620436064391676
1971-10-07,0.00017696360592567295
1971-10-08,0.00017582468374710558
1971-10-11,
1971-10-12,0.00017316593204519393
1971-10-13,0.00017240596275103215
1971-10-14,0.0001720259237441013
1971-10-15,0.00017240596275103215
1971-10-18,0.00017278596551562053
1971-10-19,0.00017468543594945096
1971-10-20,0.00017316593204519393
1971-10-21,0.00017392575642616315
1971-10-22,0.00017316593204519393
1971-10-25,
1971-10-26,0.00017012518483539019
1971-10-27,0.00016974492823029763
1971-10-28,0.00016936463533423485
1971-10-29,0.0001674626262520018
1971-11-01,0.0001655597088607852
1971-11-02,
1971-11-03,0.0001617511456717402
1971-11-04,0.00016098899601502126
1971-11-05,0.0001613700890652492
1971-11-08,0.00016251314958126706
1971-11-09,0.00016213216584137768
1971-11-10,0.00016289409689806966
1971-11-11,0.00016251314958126706
1971-11-12,0.00016213216584137768
1971-11-15,0.0001617511456717402
1971-11-16,0.00015946425923552
1971-11-17,0.00016098899601502126
1971-11-18,0.00016098899601502126
1971-11-19,0.00016213216584137768
1971-11-22,0.0001647982873829168
1971-11-23,0.0001678431007052783
1971-11-24,0.0001708855892015304
1971-11-25,
1971-11-26,0.0001708855892015304
1971-11-29,0.00016860394064277529
1971-11-30,0.00016860394064277529
1971-12-01,0.0001674626262520018
1971-12-02,0.00016632098486990543
1971-12-03,0.0001613700890652492
1971-12-06,0.00015946425923552
1971-12-07,0.00016060786651395098
1971-12-08,0.00015946425923552
1971-12-09,0.00015984549813108373
1971-12-10,0.00015908298386113628
1971-12-13,0.00015412308123874396
1971-12-14,0.00015793893879534338
1971-12-15,0.00016022670055493293
1971-12-16,0.00015793893879534338
1971-12-17,0.0001556498627912628
1971-12-20,0.00016022670055493293
1971-12-21,0.00015870167200104923
1971-12-22,0.00015717605956244718
1971-12-23,0.0001491569971134865
1971-12-24,
1971-12-27,0.0001472453155255682
1971-12-28,0.00014609786618535736
1971-12-29,0.00014648038601405844
1971-12-30,0.00014418471602728467
1971-12-31,0.00014341919869242936
1972-01-03,0.000143801975743596
1972-01-04,0.00014495008632153805
1972-01-05,0.000143801975743596
1972-01-06,0.00013843974798288805
1972-01-07,0.00012999878338804116
1972-01-10,0.00011807426446064362
1972-01-11,0.00012577158609272665
1972-01-12,0.00012615606212351693
1972-01-13,0.00012500252271729906
1972-01-14,0.0001246179353584509
1972-01-17,0.00012654050105931347
1972-01-18,0.00012730926767434703
1972-01-19,0.0001288463560800146
1972-01-20,0.00013076688313118368
1972-01-21,0.00013383780231146503
1972-01-24,0.00013728975974358626
1972-01-25,0.00013728975974358626
1972-01-26,0.00013498878710005435
1972-01-27,0.00013422150085018458
1972-01-28,0.00013115087748549747
1972-01-31,0.00013076688313118368
1972-02-01,0.00013383780231146503
1972-02-02,0.00013268648495490254
1972-02-03,0.00013153483483807626
1972-02-04,0.00012654050105931347
1972-02-07,0.00012115497769871197
1972-02-08,0.0001246179353584509
1972-02-09,0.00012346395051077153
1972-02-10,0.00011961491881784525
1972-02-11,0.00011691838263416798
1972-02-14,0.00011730371383444904
1972-02-15,0.00011961491881784525
1972-02-16,0.00011961491881784525
1972-02-17,0.00011884466610267985
1972-02-18,0.00012115497769871197
1972-02-21,
1972-02-22,0.00012384864926229255
1972-02-23,0.00012423331087596523
1972-02-24,0.00012500252271729906
1972-02-25,0.00013115087748549747
1972-02-28,0.00013153483483807626
1972-02-29,0.00013498878710005435
1972-03-01,0.00013537237482563746
1972-03-02,0.00013575592562764527
1972-03-03,0.00013613943951340524
1972-03-06,0.00013652291648980075
1972-03-07,0.00013882300365342104
1972-03-08,0.00013882300365342104
1972-03-09,0.00013997254953657112
1972-03-10,0.00014188772267353933
1972-03-13,0.00014609786618535736
1972-03-14,0.0001514498050398938
1972-03-15,0.00015335947102901315
1972-03-16,0.0001518318114617223
1972-03-17,0.00015106776199180771
1972-03-20,0.00015068568231058066
1972-03-21,0.00015068568231058066
1972-03-22,0.0001468628691252416
1972-03-23,0.0001472453155255682
1972-03-24,0.00014801009822229538
1972-03-27,0.0001468628691252416
1972-03-28,0.00014953922339766557
1972-03-29,0.00015068568231058066
1972-03-30,0.0001491569971134865
1972-03-31,
1972-04-03,0.00014762772522214362
1972-04-04,0.00014953922339766557
1972-04-05,0.0001487747341608614
1972-04-06,0.00014801009822229538
1972-04-07,0.00014801009822229538
1972-04-10,0.00014609786618535736
1972-04-11,0.0001487747341608614
1972-04-12,0.0001487747341608614
1972-04-13,0.00015030356598932926
1972-04-14,0.00014953922339766557
1972-04-17,0.00014992141302072604
1972-04-18,0.00014341919869242936
1972-04-19,0.00014188772267353933
1972-04-20,0.0001392062224645496
1972-04-21,0.00013537237482563746
1972-04-24,0.00013498878710005435
1972-04-25,0.00013843974798288805
1972-04-26,0.00013958940442315715
1972-04-27,0.00013805645544584522
1972-04-28,0.00014150476167995585
1972-05-01,0.0001411217638764839
1972-05-02,0.0001422706468645618
1972-05-03,0.00014035565781189696
1972-05-04,0.00013805645544584522
1972-05-05,0.00013345406682074845
1972-05-08,0.00013422150085018458
1972-05-09,0.0001422706468645618
1972-05-10,0.0001411217638764839
1972-05-11,0.0001411217638764839
1972-05-12,0.00014035565781189696
1972-05-15,0.0001422706468645618
1972-05-16,0.00014648038601405844
1972-05-17,0.0001472453155255682
1972-05-18,0.00014762772522214362
1972-05-19,0.00014801009822229538
1972-05-22,0.00014762772522214362
1972-05-23,0.00014953922339766557
1972-05-24,0.00014953922339766557
1972-05-25,0.00014648038601405844
1972-05-26,0.00014609786618535736
1972-05-29,
1972-05-30,0.00014801009822229538
1972-05-31,0.0001483924345326848
1972-06-01,0.0001491569971134865
1972-06-02,0.00015030356598932926
1972-06-05,0.0001491569971134865
1972-06-06,0.0001514498050398938
1972-06-07,0.00015106776199180771
1972-06-08,0.00015030356598932926
1972-06-09,0.00015030356598932926
1972-06-12,0.0001487747341608614
1972-06-13,0.00014953922339766557
1972-06-14,0.00015030356598932926
1972-06-15,0.0001518318114617223
1972-06-16,0.0001537412944259131
1972-06-19,0.00015259571445547238
1972-06-20,0.0001537412944259131
1972-06-21,0.00015450483147461114
1972-06-22,0.00015641303424662745
1972-06-23,0.0001556498627912628
1972-06-26,0.0001548865451408421
1972-06-27,0.00015526822224387615
1972-06-28,0.00015068568231058066
1972-06-29,0.00015412308123874396
1972-06-30,0.00015793893879534338
1972-07-03,0.00016098899601502126
1972-07-04,
1972-07-05,0.00015870167200104923
1972-07-06,0.00015641303424662745
1972-07-07,0.00015641303424662745
1972-07-10,0.00015717605956244718
1972-07-11,0.00016060786651395098
1972-07-12,0.0001583203236481534
1972-07-13,0.00015717605956244718
1972-07-14,0.0001537412944259131
1972-07-17,0.00015259571445547238
1972-07-18,0.00015450483147461114
1972-07-19,0.0001522137812646207
1972-07-20,0.0001522137812646207
1972-07-21,0.00015335947102901315
1972-07-24,0.00015450483147461114
1972-07-25,0.0001567945651683722
1972-07-26,0.00015412308123874396
1972-07-27,0.0001522137812646207
1972-07-28,0.00014992141302072604
1972-07-31,0.00014801009822229538
1972-08-01,0.00014762772522214362
1972-08-02,0.0001468628691252416
1972-08-03,0.00014762772522214362
1972-08-04,0.0001487747341608614
1972-08-07,0.00014992141302072604
1972-08-08,0.00015106776199180771
1972-08-09,0.00015030356598932926
1972-08-10,0.00015030356598932926
1972-08-11,0.00014953922339766557
1972-08-14,0.00015068568231058066
1972-08-15,0.0001529776110411607
1972-08-16,0.0001522137812646207
1972-08-17,0.00015106776199180771
1972-08-18,0.00015259571445547238
1972-08-21,0.00015450483147461114
1972-08-22,0.00016022670055493293
1972-08-23,0.00016251314958126706
1972-08-24,0.00016098899601502126
1972-08-25,0.00016441752207607685
1972-08-28,0.0001655597088607852
1972-08-29,0.00017278596551562053
1972-08-30,0.00017658400136788543
1972-08-31,0.00017658400136788543
1972-09-01,0.00017620436064391676
1972-09-04,
1972-09-05,0.000181516042177865
1972-09-06,0.0001826533390556495
1972-09-07,0.0001822742761612428
1972-09-08,0.00018341135668342723
1972-09-11,0.00018379031143078706
1972-09-12,0.00018303236589400917
1972-09-13,0.0001826533390556495
1972-09-14,0.0001822742761612428
1972-09-15,0.000181516042177865
1972-09-18,0.0001803784206118042
1972-09-19,0.00017999914123811855
1972-09-20,0.00017961982576042423
1972-09-21,0.0001807576638885866
1972-09-22,0.0001822742761612428
1972-09-25,0.00018113687107490506
1972-09-26,0.00017961982576042423
1972-09-27,0.00017886108646547605
1972-09-28,0.00017696360592567295
1972-09-29,0.00017658400136788543
1972-10-02,0.00017506522140675607
1972-10-03,0.00018113687107490506
1972-10-04,0.00018189517720434978
1972-10-05,0.00018341135668342723
1972-10-06,0.0001826533390556495
1972-10-09,
1972-10-10,0.00018379031143078706
1972-10-11,0.00018454811282642147
1972-10-12,0.00018644198605977103
1972-10-13,0.00018757787809842164
1972-10-16,0.00018606328341497225
1972-10-17,0.0001868206527173566
1972-10-18,0.00018568454477607688
1972-10-19,0.00018416923014275
1972-10-20,0.00018379031143078706
1972-10-23,
1972-10-24,0.00018379031143078706
1972-10-25,0.00018379031143078706
1972-10-26,0.00018303236589400917
1972-10-27,0.00018303236589400917
1972-10-30,0.00018379031143078706
1972-10-31,0.00018454811282642147
1972-11-01,0.00018416923014275
1972-11-02,0.00018303236589400917
1972-11-03,0.0001826533390556495
1972-11-06,0.0001807576638885866
1972-11-07,
1972-11-08,0.00018416923014275
1972-11-09,0.00018303236589400917
1972-11-10,0.00018303236589400917
1972-11-13,0.00018379031143078706
1972-11-14,0.00018530577013620153
1972-11-15,0.00018379031143078706
1972-11-16,0.00018454811282642147
1972-11-17,0.00018454811282642147
1972-11-20,0.00018454811282642147
1972-11-21,0.0001868206527173566
1972-11-22,0.00018757787809842164
1972-11-23,
1972-11-24,0.00018795643683544583
1972-11-27,0.00018909189731530773
1972-11-28,0.00018909189731530773
1972-11-29,0.00018871344643711652
1972-11-30,0.00018909189731530773
1972-12-01,0.00018984869126059678
1972-12-04,0.0001906053415035025
1972-12-05,0.00019363050654397362
1972-12-06,0.00019363050654397362
1972-12-07,0.00019476435160048489
1972-12-08,0.000195897874124773
1972-12-11,0.00019740873609142007
1972-12-12,0.00019552006910883435
1972-12-13,0.00019363050654397362
1972-12-14,0.0001943864390943073
1972-12-15,0.0001962756433240287
1972-12-18,0.00020005136690737224
1972-12-19,0.00020080608250583332
1972-12-20,0.00019929650834193957
1972-12-21,0.00019816395231186945
1972-12-22,0.00019816395231186945
1972-12-25,
1972-12-26,0.00019929650834193957
1972-12-27,0.00019778636209299982
1972-12-28,0.00019740873609142007
1972-12-29,0.000198919025429678
1973-01-01,
1973-01-02,0.0002019378879589695
1973-01-03,0.0001996739554988025
1973-01-04,0.00019816395231186945
1973-01-05,0.00019854150675513438
1973-01-08,0.00019854150675513438
1973-01-09,0.00020005136690737224
1973-01-10,0.00020080608250583332
1973-01-11,0.00020231508501877826
1973-01-12,0.00020269224637736727
1973-01-15,0.00020382351631442752
1973-01-16,0.0002072154004588711
1973-01-17,0.0002072154004588711
1973-01-18,0.00021098077757719658
1973-01-19,0.00021474260011022928
1973-01-22,0.00021587045473081545
1973-01-23,0.00021662218050733095
1973-01-24,0.000218876507368293
1973-01-25,0.0002211295596499241
1973-01-26,0.00022150494454731273
1973-01-29,0.00021850087477615077
1973-01-30,0.00021962766634398
1973-01-31,0.00021925210455520094
1973-02-01,0.00022225560827449087
1973-02-02,0.0002211295596499241
1973-02-05,0.00021962766634398
1973-02-06,0.00021812520677255698
1973-02-07,0.00021511858712019993
1973-02-08,0.0002102279867355339
1973-02-09,0.0002102279867355339
1973-02-12,
1973-02-13,0.00021248593276390615
1973-02-14,0.0002098515379793664
1973-02-15,0.00020759209831888725
1973-02-16,0.00020872197828714079
1973-02-19,
1973-02-20,0.00021511858712019993
1973-02-21,0.00021699799022467658
1973-02-22,0.00021474260011022928
1973-02-23,0.00021436657762152755
1973-02-26,0.00022225560827449087
1973-02-27,0.0002275062987258103
1973-02-28,0.00022563184624613264
1973-03-01,0.00022338133879551414
1973-03-02,0.00022188029408676258
1973-03-05,0.00022338133879551414
1973-03-06,0.00022900522613977792
1973-03-07,0.00022638173304612152
1973-03-08,0.00022488181830659926
1973-03-09,0.00022525684992213968
1973-03-12,0.00022675662353544013
1973-03-13,0.00023125256064071564
1973-03-14,0.00023349862847021896
1973-03-15,0.00023536938509716165
1973-03-16,0.00023910826573558808
1973-03-19,0.00023948196093437346
1973-03-20,0.00024396357208300579
1973-03-21,0.00024433681227487014
1973-03-22,0.00024284364171411887
1973-03-23,0.00024284364171411887
1973-03-26,0.00023985562109318792
